"Taxonomy"	"Mortierellales"	"Eurotiales"	"Hypocreales"	"Thelebolales"	"Incertae_sedis_Ascomycota"	"Pleosporales"	"Sordariales"	"Cantharellales"	"Saccharomycetales"	"Microascales"	"Chaetothyriales"	"Incertae_sedis_Sordariomycetes"	"Helotiales"	"Incertae_sedis_Dothideomycetes"	"Trichosphaeriales"	"Pezizales"	"Corticiales"	"Rhizophlyctidales"	"Incertae_sedis_Leotiomycetes"	"Amylocorticiales"	"Kickxellales"	"Ustilaginales"	"Agaricales"	"Orbiliales"	"Chytridiales"	"Sporidiobolales"	"Onygenales"	"Xylariales"	"Spizellomycetales"	"Cystofilobasidiales"	"Diversisporales"	"Mucorales"	"Glomerales"	"Tremellales"	"Capnodiales"	"Sebacinales"	"Blastocladiales"	"Polyporales"	"Russulales"	"Incertae_sedis_Fungi"	"Acarosporales"	"Erysiphales"	"Coniochaetales"	"Botryosphaeriales"	"Erythrobasidiales"	"Agaricostilbales"	"Auriculariales"	"Agyriales"	"Wallemiales"	"Chaetosphaeriales"	"Incertae_sedis_Agaricomycetes"	"Boletales"	"Magnaporthales"	"Malasseziales"	"Rhytismatales"	"Teloschistales"	"Melanosporales"	"Paraglomerales"	"Diaporthales"	"Venturiales"	"Archaeorhizomycetales"	"Trichosporonales"	"Taphrinales"	"Geastrales"	"Trechisporales"	"Cystobasidiales"	"Incertae_sedis_Eurotiomycetes"	"Hymenochaetales"	"Incertae_sedis_Exobasidiomycetes"	"Arachnomycetales"	"Archaeosporales"	"Geminibasidiales"	"Verrucariales"	"Tubeufiales"	"Rhizophydiales"	"Neocallimastigales"	"Thelephorales"	"Boliniales"	"Dothideales"	"Filobasidiales"	"Incertae_sedis_Tritirachiomycetes"	"Gloeophyllales"	"Olpidiales"	"Leotiales"	"Microthyriales"	"Lulworthiales"	"Atheliales"	"Others"
"LH39_Z3_2"	0.106870229	0.011450382	0.077723803	0.001040944	0.003816794	0.029146426	0.026023595	0.002081888	0.003816794	0.004857738	0.000693963	0.00277585	0.026370576	0	0.003816794	0.003122831	0.000693963	0	0.001040944	0.000346981	0	0.000693963	0.00277585	0	0.000346981	0.003122831	0.000346981	0.000346981	0.002081888	0	0	0.002081888	0.000346981	0.000346981	0.004510756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.677307425
"LH39_Z3_3"	0.293546149	0.053435115	0.135669674	0.002081888	0.03018737	0.020471895	0.022900763	0	0.000693963	0.03573907	0.002081888	0.016308119	0.001734906	0	0.012838307	0.001734906	0	0	0.003816794	0	0	0.001040944	0.012838307	0.000346981	0.000693963	0.001734906	0.005898681	0	0	0.000346981	0.001040944	0	0.001387925	0.002428869	0.001387925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.337612769
"78371A_Z3_1"	0.459056211	0.017349063	0.078764747	0.001040944	0.002081888	0.007633588	0.022900763	0.002428869	0.000693963	0.00832755	0.003816794	0.007980569	0.005204719	0	0.003469813	0.000346981	0	0	0.002428869	0	0.000346981	0.001040944	0.001387925	0	0	0.001040944	0.000693963	0	0	0	0	0.000693963	0.000346981	0.000693963	0.002428869	0	0	0	0.000346981	0	0	0	0.000693963	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.366065232
"78371A_Z3_2"	0.083275503	0.090909091	0.159958362	0.000346981	0.074600972	0.028799445	0.020124913	0.010756419	0.002428869	0.023247745	0.007633588	0.00277585	0.008674532	0	0.002081888	0.000693963	0.000346981	0	0.003816794	0	0.003816794	0	0.00277585	0	0	0.006592644	0.002428869	0	0	0	0.003469813	0.001734906	0.006245663	0.001387925	0.006592644	0	0	0.002428869	0	0	0	0	0	0	0	0	0	0.001040944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.441013185
"78371A_Z3_3"	0.097501735	0.046148508	0.117626648	0.000346981	0.001387925	0.00832755	0.027064539	0	0.001040944	0.001734906	0.001040944	0.003122831	0.004510756	0	0.001040944	0.000346981	0	0	0.000346981	0	0	0	0.002081888	0.000346981	0	0.001040944	0	0	0	0	0.001387925	0.001734906	0.001387925	0.000346981	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.679389313
"787_Z3_1"	0.241151978	0.029493407	0.212699514	0.001387925	0.029840389	0.059680777	0.076335878	0.001734906	0.022206801	0.013185288	0.004163775	0.0055517	0.010756419	0.000346981	0.004163775	0.003122831	0	0.001040944	0.000346981	0	0.000693963	0.012491325	0.004857738	0	0.001387925	0.002081888	0.000346981	0	0.000693963	0	0	0	0.000693963	0	0.002428869	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256766135
"787_Z3_2"	0.060721721	0.040596808	0.360166551	0	0.02185982	0.037820958	0.029146426	0.175572519	0.015614157	0.007980569	0.001387925	0.004163775	0.007633588	0	0.001387925	0.003816794	0.000693963	0	0	0	0.001040944	0.000346981	0.035392089	0	0.000346981	0.001040944	0	0	0	0.000346981	0.000346981	0	0.012491325	0.000346981	0.000693963	0	0	0	0.002081888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176960444
"787_Z3_3"	0.187369882	0.065579459	0.164122137	0.000346981	0.001387925	0.027064539	0.073213046	0.016655101	0.054129077	0.009021513	0.004857738	0.017696044	0.004163775	0	0.006245663	0.001040944	0	0	0.000346981	0.014226232	0.000346981	0.010409438	0.007633588	0.000693963	0.001734906	0.003816794	0.000346981	0.000693963	0.000693963	0	0	0.000346981	0.000693963	0.000346981	0.003122831	0	0	0	0.001734906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319916724
"IB014_Z3_1"	0.383414296	0.025329632	0.075988897	0.000693963	0.00277585	0.012491325	0.019083969	0	0.001387925	0.009368494	0.002081888	0.001387925	0.018390007	0	0.012838307	0.009715475	0	0	0.001387925	0	0	0.000693963	0.006939625	0.002428869	0	0.008674532	0.000693963	0	0.000693963	0	0.014573213	0.004857738	0.004857738	0.002081888	0.003122831	0	0	0	0	0	0	0	0.000346981	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.373004858
"IB014_Z3_2"	0.168632894	0.063844552	0.187716863	0.007286607	0.095419847	0.010409438	0.02741152	0	0.000693963	0.022900763	0.004163775	0.019430951	0.002428869	0	0.003122831	0.005204719	0	0	0.005204719	0	0	0.001734906	0.003122831	0	0.000346981	0.003816794	0.007633588	0	0.000693963	0	0.000346981	0.000346981	0	0.001040944	0.001387925	0	0	0.003122831	0	0	0	0	0.001040944	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.351145038
"IB014_Z3_3"	0.197432339	0.112074948	0.125260236	0.071825121	0.000693963	0.046495489	0.03851492	0	0.001734906	0.017002082	0.004163775	0.010409438	0.012144344	0.000693963	0.000693963	0.001734906	0	0	0.015961138	0	0	0.005204719	0.003469813	0.000346981	0	0.001387925	0.001387925	0	0.000346981	0	0.014920194	0	0.009715475	0.0055517	0.003469813	0	0	0	0.000346981	0	0	0.001387925	0	0	0	0	0	0	0.000346981	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294587092
"PHN11_Z3_1"	0.278972935	0.039555864	0.073213046	0.001040944	0.002428869	0.046495489	0.019777932	0.000346981	0.000346981	0.018390007	0.006245663	0.022900763	0.03573907	0.000346981	0	0.007980569	0	0	0.003122831	0	0	0.00277585	0.002081888	0	0.000693963	0.001734906	0.00277585	0.000346981	0	0	0	0	0.000346981	0.000346981	0.004510756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.427480916
"PHN11_Z3_2"	0.192574601	0.016655101	0.198820264	0.001734906	0.005898681	0.037820958	0.026370576	0.001387925	0.001387925	0.015961138	0.001734906	0.0055517	0.00277585	0	0.007286607	0.003469813	0	0	0.001040944	0	0	0.011450382	0.002428869	0	0.001040944	0.001040944	0.000693963	0	0	0	0.000346981	0	0.002081888	0.000693963	0.00277585	0	0	0	0	0	0.000346981	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.456280361
"PHN11_Z3_3"	0.733865371	0.007286607	0.047883414	0	0.001040944	0.006939625	0.036780014	0.000693963	0.001040944	0.007633588	0.000346981	0.00277585	0.003122831	0	0.000693963	0.003816794	0	0	0.000693963	0	0	0	0.001734906	0	0	0.000346981	0.001040944	0.000346981	0.000693963	0	0	0.000693963	0	0.000346981	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139486468
"PHJ75_Z3_1"	0.135669674	0.021165857	0.058986815	0.009021513	0.00277585	0.020818876	0.021165857	0.000693963	0.000693963	0.012144344	0.001387925	0.003122831	0.006592644	0	0.001734906	0.001387925	0	0	0.000346981	0	0	0.001040944	0.001387925	0	0	0.001040944	0	0	0	0	0.003816794	0.001040944	0.002081888	0.000693963	0.001387925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.689798751
"PHJ75_Z3_2"	0.212352533	0.116238723	0.112421929	0.001040944	0.002428869	0.123872311	0.019083969	0	0.002081888	0.019083969	0.003469813	0.005898681	0.003469813	0.001387925	0.000693963	0.001040944	0.000346981	0	0.001734906	0.000346981	0.000693963	0.013532269	0.000693963	0	0	0.001734906	0.000693963	0	0.000346981	0	0	0.000346981	0	0	0.005898681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.349063151
"PHJ75_Z3_3"	0.171061763	0.003816794	0.02463567	0	0.006939625	0.011450382	0.015267176	0.000346981	0.000346981	0.000693963	0	0.002081888	0.002081888	0	0.003122831	0.001387925	0	0	0	0	0	0.000693963	0.000693963	0	0	0	0	0	0.000346981	0	0	0.000346981	0.001734906	0.001734906	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.750173491
"PHM10_Z3_1"	0.175572519	0.050312283	0.069743234	0.000346981	0.00277585	0.015961138	0.064191534	0	0.000693963	0.00832755	0.001387925	0.010062457	0.013879251	0.000346981	0.001040944	0.001734906	0	0.000693963	0.000693963	0	0	0.00277585	0.00277585	0.001734906	0.001387925	0.000693963	0.001387925	0	0.001040944	0.014920194	0.00277585	0	0.001040944	0.000693963	0.003122831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.547189452
"PHM10_Z3_2"	0.122137405	0.018043026	0.077376822	0.000693963	0.015961138	0.022553782	0.054476058	0	0.015267176	0.023247745	0.006592644	0.008674532	0.004163775	0	0.008674532	0.000346981	0	0	0.001387925	0	0	0.007633588	0.002428869	0.000346981	0.000346981	0.004163775	0.001040944	0	0	0.001040944	0.004857738	0	0.000693963	0.001387925	0.002081888	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.59333796
"PHM10_Z3_3"	0.180777238	0.013532269	0.070784178	0.056904927	0	0.045107564	0.019777932	0.000346981	0	0.004857738	0.002428869	0.017002082	0.007980569	0	0.000693963	0.000693963	0	0	0.000346981	0	0	0.001387925	0.000693963	0	0.002428869	0.00277585	0.001734906	0	0	0	0.001040944	0	0.000693963	0.001040944	0.001387925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.565579459
"LH205_Z3_1"	0.174184594	0.041637752	0.215822346	0.001040944	0.001387925	0.03296322	0.044760583	0	0.000346981	0.026023595	0.00277585	0.03851492	0.007633588	0	0.004163775	0.00277585	0	0.003122831	0.00277585	0	0	0.007633588	0.006592644	0.000346981	0	0.003816794	0.003122831	0.000693963	0.000693963	0	0	0	0	0.001387925	0.011450382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.364330326
"LH205_Z3_2"	0.031228314	0.023594726	0.06037474	0.002081888	0.010756419	0.005204719	0.012491325	0.000346981	0.000346981	0.011450382	0.001040944	0.003122831	0.002081888	0	0.003816794	0.001387925	0	0.000693963	0	0	0	0.001387925	0.000693963	0	0	0.000346981	0.000346981	0	0	0	0	0	0	0.001040944	0.001387925	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.824427481
"LH205_Z3_3"	0.064538515	0.047189452	0.14573213	0	0.03573907	0.046148508	0.011450382	0	0.001040944	0.013532269	0.006939625	0.020818876	0.015614157	0	0	0.0055517	0.000693963	0	0.004163775	0	0	0.026023595	0.006592644	0.001040944	0.000346981	0.006245663	0.003122831	0	0.000346981	0	0	0	0	0	0.000346981	0	0	0	0	0	0.001040944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53573907
"PHW51_Z3_1"	0.024982651	0.015267176	0.039555864	0.011797363	0.000346981	0.002428869	0.004857738	0.003469813	0.001040944	0.007633588	0.091256072	0.011450382	0.072172103	0	0.000346981	0.000346981	0	0	0.043372658	0	0	0.000693963	0.001387925	0	0	0.000693963	0.00277585	0.001734906	0	0.010062457	0	0	0	0	0.005204719	0.005898681	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0.000346981	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64018043
"PHW51_Z3_2"	0.263011797	0.146079112	0.179042332	0	0.006939625	0.098195697	0.023941707	0	0.001387925	0.030534351	0.002081888	0.012838307	0.001387925	0	0.010756419	0.00277585	0	0	0.002428869	0	0	0.005204719	0.001734906	0.000346981	0	0.002081888	0.000693963	0	0	0.00277585	0	0.000346981	0	0.000693963	0.001040944	0	0	0.000346981	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.202637058
"PHW51_Z3_3"	0.125954198	0.024982651	0.105135323	0.039555864	0.006245663	0.037473976	0.055170021	0	0.000346981	0.012838307	0.003469813	0.011450382	0.007633588	0	0.006245663	0.001040944	0.000346981	0.000346981	0.001387925	0.000346981	0.000346981	0.006592644	0.000346981	0	0	0.002428869	0.001040944	0	0	0	0	0	0	0.000346981	0.001387925	0	0	0	0.000693963	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546495489
"B73_Z3_1"	0.130117974	0.137751561	0.198820264	0.018390007	0.000693963	0.029146426	0.023941707	0	0.000693963	0.028452464	0.004510756	0.009021513	0.002428869	0.001040944	0.001040944	0.005204719	0.000346981	0	0.010409438	0	0.002081888	0.004163775	0.00832755	0.000693963	0.000346981	0.002428869	0.00277585	0	0.000346981	0	0.00277585	0	0.002428869	0.001734906	0.003469813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.366412214
"B73_Z3_2"	0.400416378	0.168285913	0.274462179	0.000346981	0.000346981	0.006245663	0.012491325	0.000346981	0	0.007980569	0.001387925	0.005204719	0.000346981	0	0.013879251	0.001040944	0	0	0.000693963	0	0.000346981	0.001040944	0.001040944	0	0	0.000693963	0.001734906	0	0	0	0.000346981	0.000346981	0.000346981	0.001734906	0.003816794	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094725885
"B73_Z3_3"	0.070784178	0.020124913	0.115197779	0.001734906	0.002081888	0.029146426	0.056210965	0	0	0.009715475	0.002081888	0.032269257	0.023247745	0	0.004510756	0.001040944	0	0	0.000693963	0	0.000346981	0	0.002081888	0.000346981	0.000346981	0.002081888	0.004163775	0.000693963	0.000346981	0	0	0	0	0	0.002081888	0	0	0	0	0	0	0	0	0	0.001040944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617626648
"A632_Z3_1"	0.201249133	0.070437196	0.096460791	0.001040944	0.000346981	0.016655101	0.011450382	0	0	0.097848716	0.002081888	0.0111034	0.003122831	0.000346981	0.000693963	0.003469813	0	0	0.00277585	0	0.001387925	0.008674532	0.002428869	0	0.000693963	0	0.002081888	0	0	0	0	0.001040944	0	0.000693963	0.002428869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46148508
"A632_Z3_2"	0.172796669	0.011450382	0.140874393	0.007980569	0.013879251	0.018390007	0.076682859	0.000693963	0.001387925	0.020818876	0.003816794	0.012144344	0.002081888	0	0.010062457	0.000346981	0	0	0.000346981	0	0	0.011450382	0.001040944	0	0.000346981	0.002428869	0.00277585	0	0.001387925	0.013185288	0	0.001387925	0	0	0.003469813	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.468424705
"A632_Z3_3"	0.215128383	0.046148508	0.142609299	0.004510756	0.000693963	0.052047189	0.040943789	0.001040944	0	0.016655101	0.009368494	0.025676613	0.017002082	0.000693963	0.011797363	0	0.002081888	0	0.000693963	0	0	0.001040944	0.003469813	0	0	0.0111034	0.001734906	0	0	0	0	0.000693963	0.000346981	0.001734906	0.001734906	0	0	0	0.000693963	0	0.000346981	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.389312977
"Mo17_Z3_1"	0.256072172	0.048577377	0.153365718	0.004857738	0.000693963	0.025329632	0.113462873	0.003469813	0.000346981	0.021512838	0.004163775	0.011797363	0.003816794	0.000693963	0.003122831	0.002081888	0.000693963	0.000346981	0.0055517	0	0.001387925	0.000693963	0.00277585	0	0	0.001387925	0.007633588	0.000346981	0.000346981	0	0.006592644	0.000346981	0.001387925	0.001040944	0.003469813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.312630118
"Mo17_Z3_2"	0.298750867	0.011450382	0.062803609	0.000346981	0.017696044	0.015267176	0.022206801	0.001387925	0.001387925	0.010409438	0.000346981	0.004163775	0.006245663	0	0.001734906	0.001387925	0	0	0	0	0.000346981	0.000346981	0.006939625	0	0.000346981	0.00277585	0.000346981	0	0.000693963	0	0.002428869	0.001387925	0.013185288	0.00277585	0.001040944	0	0	0	0	0	0	0	0.000346981	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5111034
"Mo17_Z3_3"	0.11276891	0.0055517	0.027064539	0.000346981	0.004857738	0.008674532	0.014226232	0	0	0.004510756	0.000693963	0.002081888	0.002081888	0	0.001734906	0.000346981	0	0	0.000346981	0	0	0.000346981	0.001040944	0.000346981	0	0	0	0	0.000693963	0	0	0.000346981	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.811589174
"LH51_Z3_1"	0.352879944	0.037473976	0.141568355	0.001040944	0.001734906	0.013185288	0.032269257	0	0	0.02463567	0.001387925	0.066967384	0.004163775	0	0.007633588	0.012144344	0.000346981	0	0.003122831	0.000346981	0.001387925	0.000693963	0.004163775	0.000346981	0.000346981	0.000693963	0.001040944	0	0	0	0.000693963	0	0.000693963	0.003122831	0.005898681	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.279319917
"LH51_Z3_2"	0.333448994	0.034351145	0.128383067	0.000346981	0.009368494	0.023941707	0.028452464	0	0	0.036433033	0.003122831	0.018390007	0.00277585	0	0.023247745	0.001734906	0	0	0.004163775	0	0.000693963	0.004510756	0.001387925	0	0.001734906	0.007980569	0.002428869	0	0	0	0.003122831	0	0.000346981	0.003122831	0.001387925	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324774462
"LH51_Z3_3"	0.380291464	0.010756419	0.070437196	0	0.006592644	0.012144344	0.024288688	0	0	0.009021513	0.001734906	0.011450382	0.004163775	0	0.003469813	0.006592644	0	0	0.001734906	0.000346981	0	0.000346981	0.000693963	0.001040944	0	0.000693963	0.000693963	0	0.000346981	0	0.001734906	0	0.001387925	0.001734906	0.001040944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.447258848
"LH52_Z3_1"	0.051700208	0.058292852	0.059680777	0.388272033	0.000346981	0.031575295	0.017349063	0.003816794	0.000346981	0.009715475	0.002428869	0.004857738	0.006592644	0	0.001040944	0.000693963	0	0	0.001040944	0	0	0	0.001387925	0	0	0.000346981	0.001040944	0	0.00277585	0	0	0	0.002081888	0.000693963	0.001734906	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.351839001
"LH52_Z3_2"	0.515267176	0.027064539	0.043372658	0	0.008674532	0.005204719	0.009715475	0.000346981	0	0.003469813	0.001734906	0.003816794	0.001040944	0	0.010756419	0.002081888	0	0	0.00277585	0	0	0	0.000346981	0	0.00277585	0.001040944	0.000346981	0	0	0.000346981	0	0	0.000693963	0.000346981	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.358431645
"LH52_Z3_3"	0.456280361	0.009715475	0.088133241	0.000346981	0.007980569	0.018043026	0.021512838	0	0.000693963	0.020818876	0.001387925	0.001734906	0.013532269	0	0.018043026	0.000346981	0	0	0.001040944	0	0	0.000693963	0.001734906	0	0.001040944	0.002428869	0	0	0	0	0.001040944	0	0.003469813	0.011450382	0.001387925	0.000346981	0.000346981	0	0	0	0	0	0.001040944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315405968
"E8501_Z3_1"	0.334142956	0.020471895	0.064885496	0.004163775	0	0.014226232	0.037126995	0.000346981	0.000693963	0.009368494	0.000693963	0.008674532	0.003122831	0	0.005898681	0.001387925	0	0	0.000346981	0	0	0.001040944	0.001734906	0	0	0	0	0	0.001040944	0	0.001734906	0.003469813	0.001387925	0	0.00277585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.481263012
"E8501_Z3_2"	0.176960444	0.088480222	0.116238723	0	0.125607217	0.060027759	0.089868147	0	0	0.041984733	0.00277585	0.007633588	0.003816794	0	0.004163775	0.002428869	0	0	0.00277585	0	0	0.016655101	0.000693963	0.001040944	0.000346981	0.000693963	0.000693963	0	0	0	0	0	0	0	0.002428869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254684247
"E8501_Z3_3"	0.15648855	0.075294934	0.159611381	0	0.036433033	0.046842471	0.040943789	0	0.001387925	0.024982651	0.001387925	0.0111034	0.00832755	0	0.010062457	0.001734906	0	0	0.002428869	0	0	0.004163775	0.002428869	0	0	0.001734906	0.000693963	0	0.000346981	0	0.000346981	0.001387925	0.000346981	0.002081888	0.003122831	0	0	0	0.000346981	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.404927134
