"Taxonomy"	"Mortierellaceae"	"Trichocomaceae"	"Thelebolaceae"	"Cordycipitaceae"	"Incertae_sedis_Ascomycota"	"Nectriaceae"	"Incertae_sedis_Hypocreales"	"Ceratobasidiaceae"	"Chaetomiaceae"	"Pleosporaceae"	"Hypocreaceae"	"Microascaceae"	"Chaetothyriaceae"	"Lasiosphaeriaceae"	"Incertae_sedis_Sordariomycetes"	"Incertae_sedis_Helotiales"	"Incertae_sedis_Dothideomycetes"	"Incertae_sedis_Cantharellales"	"Incertae_sedis_Trichosphaeriales"	"Corticiaceae"	"Rhizophlyctidaceae"	"Incertae_sedis_Leotiomycetes"	"Amylocorticiaceae"	"Kickxellaceae"	"Helotiaceae"	"Herpotrichiellaceae"	"Incertae_sedis_Pleosporales"	"Incertae_sedis_Eurotiales"	"Chytridiaceae"	"Incertae_sedis_Sporidiobolales"	"Gymnoascaceae"	"Incertae_sedis_Xylariales"	"Spizellomycetaceae"	"Orbiliaceae"	"Diversisporaceae"	"Cystofilobasidiaceae"	"Myxotrichaceae"	"Incertae_sedis_Tremellales"	"Davidiellaceae"	"Bolbitiaceae"	"Glomerellaceae"	"Rhizopodaceae"	"Sordariaceae"	"Incertae_sedis_Cystofilobasidiales"	"Glomeraceae"	"Xylariaceae"	"Psathyrellaceae"	"Bionectriaceae"	"Agaricaceae"	"Inocybaceae"	"Onygenaceae"	"Mucoraceae"	"Pezizaceae"	"Ophiocordycipitaceae"	"Mycosphaerellaceae"	"Pluteaceae"	"Pyronemataceae"	"Incertae_sedis_Fungi"	"Phanerochaetaceae"	"Schizophyllaceae"	"Phaeosphaeriaceae"	"Acarosporaceae"	"Meruliaceae"	"Ustilaginaceae"	"Sporormiaceae"	"Erysiphaceae"	"Amanitaceae"	"Coniochaetaceae"	"Niessliaceae"	"Incertae_sedis_Onygenales"	"Eremomycetaceae"	"Incertae_sedis_Capnodiales"	"Claroideoglomeraceae"	"Aplosporellaceae"	"Incertae_sedis_Sordariales"	"Incertae_sedis_Saccharomycetales"	"Wallemiaceae"	"Strophariaceae"	"Chaetosphaeriaceae"	"Incertae_sedis_Auriculariales"	"Incertae_sedis_Erythrobasidiales"	"Agaricostilbaceae"	"Trapeliaceae"	"Incertae_sedis_Agaricomycetes"	"Clavicipitaceae"	"Saccharomycetaceae"	"Rhytismataceae"	"Coniophoraceae"	"Magnaporthaceae"	"Polyporaceae"	"Botryosphaeriaceae"	"Malasseziaceae"	"Niaceae"	"Rutstroemiaceae"	"Incertae_sedis_Chaetothyriales"	"Montagnulaceae"	"Ascobolaceae"	"Corynesporascaceae"	"Hydnodontaceae"	"Capnodiaceae"	"Fomitopsidaceae"	"Archaeorhizomycetaceae"	"Cystobasidiaceae"	"Ganodermataceae"	"Ajellomycetaceae"	"Monascaceae"	"Debaryomycetaceae"	"Togniniaceae"	"Incertae_sedis_Pezizales"	"Entolomataceae"	"Trichosporonaceae"	"Lophiostomataceae"	"Sporidiobolaceae"	"Sclerotiniaceae"	"Halosphaeriaceae"	"Marasmiaceae"	"Morchellaceae"	"Apiosporaceae"	"Phacidiaceae"	"Teratosphaeriaceae"	"Taphrinaceae"	"Russulaceae"	"Diatrypaceae"	"Incertae_sedis_Microascales"	"Schizoporaceae"	"Ceratostomataceae"	"Physalacriaceae"	"Incertae_sedis_Agaricales"	"Peniophoraceae"	"Arthrodermataceae"	"Teloschistaceae"	"Leptosphaeriaceae"	"Venturiaceae"	"Geastraceae"	"Amphisphaeriaceae"	"Dothideaceae"	"Lichtheimiaceae"	"Diaporthaceae"	"Tubeufiaceae"	"Plectosphaerellaceae"	"Pichiaceae"	"Leotiaceae"	"Tricholomataceae"	"Verrucariaceae"	"Gloeophyllaceae"	"Sebacinales.Group.B"	"Blastocladiaceae"	"Terramycetaceae"	"Dermateaceae"	"Umbelopsidaceae"	"Tritirachium"	"Lyophyllaceae"	"Saccharomycopsidaceae"	"Arachnomycetaceae"	"Clavariaceae"	"Incertae_sedis_Polyporales"	"Atheliaceae"	"Rhizophydiaceae"	"Incertae_sedis_Exobasidiomycetes"	"Antennulariellaceae"	"Clavulinaceae"	"Cucurbitariaceae"	"Tetraplosphaeriaceae"	"Geminibasidiaceae"	"Dothioraceae"	"Albatrellaceae"	"Cephalothecaceae"	"Pseudeurotiaceae"	"Ceratocystidaceae"	"Metschnikowiaceae"	"Archaeosporaceae"	"Hydnangiaceae"	"Catenariaceae"	"Massarinaceae"	"Saccotheciaceae"	"Dipodascaceae"	"Olpidiaceae"	"Sclerodermataceae"	"Chionosphaeraceae"	"Helvellaceae"	"Incertae_sedis_Diaporthales"	"Sebacinaceae"	"Microthyriaceae"	"Trichomonascaceae"	"Filobasidiaceae"	"Thelephoraceae"	"Neocallimastigaceae"	"Kondoaceae"	"Cunninghamellaceae"	"Saccharomycodaceae"	"Lulworthiaceae"	"Clypeosphaeriaceae"	"Physodermataceae"	"Thermoascaceae"	"Pleurotaceae"	"Lentitheciaceae"	"Hygrophoraceae"	"Others"
"LH93_Z1_3"	0.194309507	0.105482304	0.001734906	0.007286607	0.002081888	0.015614157	0.083622484	0	0.004857738	0.012838307	0.004510756	0.012144344	0.001387925	0.033657183	0.015267176	0.000693963	0	0	0.000346981	0	0	0	0	0	0.002081888	0.001734906	0.003469813	0	0.001040944	0.00277585	0.001387925	0	0.000346981	0.000346981	0.000346981	0	0.000346981	0.001387925	0.001040944	0	0	0	0	0	0.001734906	0	0.004510756	0.001734906	0.000346981	0	0	0	0	0	0.000346981	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.477793199
"PHJ31_Z1_1"	0.106870229	0.018736988	0.020471895	0.010756419	0.000346981	0.007980569	0.084316447	0	0.005898681	0.013185288	0.006939625	0.003816794	0.001040944	0.043025677	0.024982651	0.000693963	0.000346981	0	0.009715475	0.000346981	0.000693963	0.001734906	0.000346981	0.000693963	0.003469813	0.002081888	0.000693963	0	0	0.001734906	0.000346981	0	0	0	0.000346981	0	0	0.001734906	0.007980569	0.000346981	0	0	0	0	0.000346981	0	0.000693963	0.002081888	0.000346981	0.000693963	0	0.000346981	0	0.000346981	0	0	0.000693963	0	0	0	0	0	0	0	0	0.000346981	0	0	0.000693963	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.611034004
"PHJ31_Z1_2"	0.118667592	0.090215128	0.004163775	0.208188758	0.019083969	0.010409438	0.051353227	0	0.005898681	0.013532269	0.007633588	0.004510756	0.001387925	0.017002082	0.02463567	0.004163775	0	0	0.001040944	0	0.000346981	0.000693963	0.00277585	0	0.002081888	0.00277585	0.00277585	0	0	0.007633588	0.001040944	0	0.000346981	0.000346981	0.000346981	0	0.001734906	0.003469813	0.001387925	0.000693963	0	0	0	0	0.003469813	0.000693963	0.000693963	0.003816794	0.000346981	0.000346981	0	0	0.001734906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.378209577
"PHJ31_Z1_3"	0.131505899	0.005898681	0.001734906	0.001734906	0.001734906	0.003469813	0.019083969	0	0.00277585	0.005204719	0.000693963	0.002081888	0	0.011450382	0.001734906	0.000693963	0	0	0.002081888	0	0.000346981	0	0	0	0.001387925	0.000693963	0.000346981	0	0	0.000693963	0.000693963	0	0.001040944	0	0	0	0.000346981	0	0.001040944	0.000346981	0	0	0	0	0	0	0.000693963	0.000346981	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.799791811
"PHW20_Z1_1"	0.167244969	0.051353227	0.000693963	0.131505899	0.064191534	0.0111034	0.072519084	0	0.00832755	0.009715475	0.0055517	0.0055517	0.001387925	0.011450382	0.005898681	0.001734906	0.000346981	0	0.006592644	0	0	0.001734906	0	0.000346981	0.001040944	0.001040944	0.006939625	0.000346981	0.002428869	0.019430951	0.001387925	0	0.000346981	0	0	0	0.000693963	0.000346981	0.001387925	0	0.000346981	0.000346981	0	0	0	0	0.000346981	0.000346981	0.001040944	0.000693963	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.403192228
"PHW20_Z1_2"	0.076335878	0.006592644	0.000346981	0.003469813	0.012838307	0.003816794	0.019777932	0	0.00277585	0.006245663	0.001387925	0.002428869	0	0.010756419	0.004163775	0.001040944	0	0.000346981	0.001387925	0	0	0.000346981	0	0	0.00277585	0.000346981	0.000693963	0	0.001040944	0.000346981	0.000346981	0	0	0	0	0.000693963	0	0	0.001040944	0	0	0	0	0	0	0.000346981	0.000693963	0.000346981	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.836918806
"PHW20_Z1_3"	0.275156142	0.052394171	0.006939625	0.010409438	0.010756419	0.132199861	0.08778626	0	0.006939625	0.012144344	0.007286607	0.017696044	0	0.014573213	0.0055517	0.00277585	0.000346981	0	0.004510756	0.000693963	0.000346981	0.000693963	0	0.000346981	0.003816794	0.002081888	0.007980569	0.000346981	0.000346981	0.002081888	0.000693963	0	0.001040944	0.000346981	0.000693963	0	0.001040944	0.001734906	0.001040944	0.000346981	0	0.000346981	0.002428869	0	0.000693963	0	0	0.002081888	0	0	0.000693963	0	0	0	0.001040944	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319222762
"W64A_Z1_1"	0.060721721	0.014920194	0.00277585	0.001387925	0.009368494	0.012144344	0.020124913	0	0.001734906	0.017349063	0.003469813	0.003816794	0.001040944	0.010062457	0.001734906	0.003816794	0	0	0.001387925	0	0	0	0	0	0.006245663	0.000693963	0.000346981	0	0	0.001387925	0.000693963	0	0	0	0	0	0	0	0.002081888	0	0	0	0	0	0	0	0	0.000346981	0	0.000346981	0	0.000346981	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.820957668
"W64A_Z1_2"	0.140874393	0.018736988	0.000693963	0.002428869	0.031575295	0.039902845	0.040943789	0	0.012491325	0.043372658	0.003816794	0.006592644	0.000346981	0.013185288	0.00277585	0.002081888	0	0	0.005204719	0	0	0.001040944	0	0	0.002428869	0.000346981	0.003122831	0	0.000346981	0.001040944	0.001387925	0	0.000693963	0.001040944	0	0	0.000346981	0.003122831	0.007286607	0.002428869	0	0.010409438	0	0	0.002428869	0	0.000346981	0.003122831	0	0.000693963	0	0.004510756	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.588133241
"W64A_Z1_3"	0.223455933	0.028105482	0.001387925	0.001734906	0.000693963	0.015614157	0.053435115	0.000693963	0.006939625	0.015614157	0.009368494	0.012491325	0.001040944	0.022553782	0.006245663	0.003122831	0	0	0.002428869	0	0	0.001387925	0.000693963	0	0.003122831	0.003122831	0.004510756	0	0.002428869	0.000693963	0.002081888	0	0.000346981	0	0	0.000346981	0.001387925	0.004857738	0.00277585	0.001040944	0.000693963	0	0	0	0.000346981	0	0.002428869	0.001040944	0.001387925	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0.00277585	0	0.000693963	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555170021
"LH38_Z2_1"	0.13462873	0.011450382	0.001387925	0.001387925	0.001734906	0.010409438	0.037820958	0	0.007980569	0.007286607	0.002081888	0.009368494	0.000346981	0.007633588	0.004510756	0.001387925	0	0	0.003816794	0	0.000693963	0.001040944	0	0	0.001387925	0.001040944	0.000693963	0	0	0.003469813	0.000693963	0	0	0	0.004163775	0	0	0.001734906	0.000346981	0.000346981	0	0	0	0	0	0	0	0.001387925	0	0.000346981	0	0.001387925	0	0	0	0	0	0	0	0.002428869	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.734559334
"LH38_Z2_2"	0.20055517	0.051353227	0.000346981	0.004163775	0.075988897	0.028799445	0.064538515	0.000346981	0.008674532	0.027064539	0.002081888	0.006592644	0.001040944	0.010756419	0.012144344	0.002081888	0	0	0.000346981	0	0	0.00277585	0	0	0.003816794	0.002428869	0.005204719	0	0.001040944	0.004163775	0.003816794	0	0.001040944	0	0.004510756	0	0.001040944	0.012838307	0.006592644	0.003122831	0	0	0	0	0.00277585	0	0.007286607	0.001387925	0.000346981	0	0	0.000346981	0.000346981	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0.000346981	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.436155448
"LH38_Z2_3"	0.235600278	0.009021513	0.028105482	0.002081888	0.011797363	0.011450382	0.014920194	0	0.005204719	0.007980569	0.001387925	0.003469813	0	0.007633588	0.00277585	0.001040944	0	0	0.006939625	0	0	0.000346981	0	0	0.001040944	0.000346981	0.000346981	0	0	0.000346981	0	0	0.001387925	0	0.001734906	0	0	0.001040944	0.001040944	0.000346981	0.000346981	0	0.000693963	0	0.000346981	0	0.000346981	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.639139486
"LH39_Z2_1"	0.099930604	0.016308119	0.001040944	0.001387925	0.001734906	0.011450382	0.061068702	0.003122831	0.003122831	0.0111034	0.003816794	0.004163775	0.000346981	0.014573213	0.010062457	0.004510756	0	0	0.007286607	0	0.001040944	0.001040944	0	0.000346981	0.006592644	0.00277585	0.005204719	0	0.000346981	0.007633588	0.002428869	0	0.003469813	0.000346981	0	0	0.000346981	0.000346981	0.00277585	0.000346981	0	0	0	0	0	0	0.000346981	0.001387925	0.001040944	0	0	0.000693963	0	0.000693963	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.704024983
"LH39_Z2_2"	0.069396253	0.015961138	0.000346981	0.001734906	0.004163775	0.014226232	0.021165857	0	0.003469813	0.010062457	0.004857738	0.003122831	0.000693963	0.006245663	0.001387925	0.001387925	0	0.000346981	0.001387925	0	0	0.000346981	0	0	0.011450382	0.000346981	0.000693963	0	0	0.001387925	0.000693963	0.006939625	0.001387925	0	0	0	0.002428869	0	0.00277585	0	0	0	0	0	0	0	0.000693963	0.000346981	0.000346981	0	0.000346981	0.001040944	0	0.000346981	0.001040944	0	0	0.001040944	0	0.000346981	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0.000346981	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.804649549
"LH39_Z2_3"	0.230395559	0.047536433	0.002428869	0.024288688	0.018043026	0.00832755	0.099236641	0	0.008674532	0.00832755	0.006245663	0.0111034	0	0.010756419	0.014226232	0.000693963	0	0	0.021165857	0	0	0.004857738	0.001040944	0.000346981	0.000346981	0.001040944	0.001734906	0	0	0.001734906	0.003122831	0	0	0	0	0	0.000693963	0.002428869	0.001387925	0.000346981	0	0.000346981	0	0	0	0	0	0.001734906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.466342817
"78371A_Z2_1"	0.049271339	0.009715475	0	0.000693963	0.00277585	0.010756419	0.028799445	0.004510756	0.002081888	0.010409438	0.002081888	0.003816794	0	0.006939625	0.000346981	0.003816794	0	0	0.000346981	0	0	0.000693963	0	0.000346981	0.000693963	0.000693963	0.00277585	0	0.000346981	0	0.002081888	0	0.001040944	0	0	0.000693963	0.000693963	0	0.001387925	0.000693963	0	0	0	0	0	0	0.000346981	0.002081888	0	0.000693963	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.847675226
"78371A_Z2_2"	0.030534351	0.007980569	0.006245663	0.001734906	0.012144344	0.010062457	0.010756419	0	0.003469813	0.007980569	0.002428869	0.002081888	0.000346981	0.007286607	0.002081888	0.003122831	0	0	0.000346981	0	0	0	0	0	0.001387925	0.000693963	0.000346981	0	0.000346981	0.001040944	0.000346981	0	0.001040944	0	0.000346981	0	0	0.002081888	0.001734906	0	0	0	0.000346981	0	0.002081888	0	0	0	0	0	0	0.000346981	0	0.000346981	0.000346981	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.877515614
"78371A_Z2_3"	0.084663428	0.03018737	0.000693963	0.001387925	0.004857738	0.008674532	0.027064539	0	0.00277585	0.015614157	0.003122831	0.002081888	0.000693963	0.019777932	0.004510756	0.002428869	0	0	0.001040944	0	0.000346981	0.000346981	0	0.001734906	0.003122831	0.000346981	0.001040944	0	0.000693963	0.000693963	0.000693963	0	0	0.000346981	0	0	0.000346981	0.000693963	0.011797363	0.000346981	0	0	0	0	0	0	0.00277585	0.000346981	0	0	0	0.002428869	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.761276891
"787_Z2_1"	0.232477446	0.010062457	0.002081888	0.001040944	0.014573213	0.021512838	0.083275503	0	0.014573213	0.053782096	0.004857738	0.006592644	0.003469813	0.019430951	0.004857738	0.007980569	0.000346981	0	0.001387925	0	0.005204719	0.000693963	0.011797363	0.037126995	0.0055517	0.002428869	0.002428869	0	0.000346981	0.003469813	0.000693963	0	0.000693963	0.000346981	0.007980569	0.000346981	0.000693963	0.001040944	0.00277585	0.003469813	0	0	0.000346981	0	0.003469813	0	0.00277585	0.000346981	0	0.000346981	0.000346981	0	0	0	0.000693963	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.421235253
